Device Class	Name	IP	Protocol	Status	Description	Number	Number Of Lines	Web Server	CTI Controllable	Log In UserID	Active Load	Inactive Load	Download Server	Download Status	Download Failure Reason
Phone	SEP00082F1B664C	10.210.72.129	SIP	Registered	GB-BT3-DOOR4-BT322 Classroom +19200012259	+19200012259-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B664E	10.210.92.129	SIP	Registered	GB-CC1-DOOR6-CC124 Classroom +19200012437	+19200012437-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6651	10.213.12.134	SIP	Registered	GB-SC2-DOOR9-SC215U Basic Ed +19200012361	+19200012361-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6652	10.214.12.8	SIP	Registered	GB-TC1-DOORT1-TC106 Classroom +19200012808	+19200012808-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6658	10.213.38.127	SIP	Registered	GB-SC3-DOOR4-SC324A Classroom +19200012416	+19200012416-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B665B	10.210.82.132	SIP	Registered	GB-BT3-DOOR4-BT317 Classroom +19200012295	+19200012295-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B665D	10.211.2.14	SIP	Registered	GB-CC2-DOOR6-CC216 CTED Prep +19200012238	+19200012238-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B665F	10.224.14.11	SIP	Registered	MN-MN1-DOOR1-BT103 VC Classroom +17157323702	+17157323702-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6661	10.211.62.3	SIP	Registered	GB-MC1-DOOR15-MC102D Computer Lab +19200012355	+19200012355-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6662	10.224.12.2	SIP	Registered	MN-MN1-DOOR1-BT114 Classroom +17150013518	+17150013518-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6663	10.212.72.20	SIP	Registered	GB-SC1-DOOR9-SC118D Collaboration Rm +19202729452	+19202729452-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6666	10.213.82.128	SIP	Registered	GB-BT2-DOOR4-BT251 Classroom +19200012225	+19200012225-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6669	10.214.22.6	SIP	Registered	GB-TC1-DOORT5-TC121 Hall +19200012809	+19200012809-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B666B	10.220.12.133	SIP	Registered	AC-AC1-AC102 Textiles Room +19200031359	+19200031359-Registered,+19200031350-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B666D	10.224.32.127	SIP	Registered	MN-MN1-DOOR1-TE107-Machine Tool Lab +17150013507	+17150013507-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B666E	10.213.82.129	SIP	Registered	GB-BT3-DOOR4-BT334 Classroom +19200012265	+19200012265-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6670	10.210.92.2	SIP	Registered	GB-CC1-DOOR6-CC140 Classroom CC140 +19200012438	+19200012438-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6674	10.210.82.11	SIP	Registered	GB-BT3-DOOR4-BT306 Classroom +19200012118	+19200012118-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6677	10.226.12.3	SIP	Registered	SI-LI1-LI113 Flex Classroom +19207464969	+19207464969-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6678	10.213.2.132	SIP	Registered	GB-SC2-DOOR9-SC215D8 Classroom +19200012281	+19200012281-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6679	10.220.12.131	SIP	Registered	AC-AC1-AC103 Classroom +19200031353	+19200031533-Registered,+19200031350-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6681	10.229.12.139	SIP	Registered	SB-SB1-DOOR1-SC130 Fitness Room +19207464948	+19207464948-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6682	10.211.82.145	SIP	Registered	GB-HS1-DOOR17-HS108 Courtesy +19200012131	+19200012131-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6687	10.211.2.17	SIP	Registered	GB-CC2-DOOR6-CC215 Conf Rm CC215 +19202729350	+19202729350-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B668C	10.214.12.132	SIP	Registered	GB-TC1-DOORT1-TC105 Classroom +19200012807	+19200012807-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B668D	10.210.52.147	SIP	Registered	GB-BT2-DOOR4-BT233 Link Yang +19204912650	+19204912650-Registered	1	Yes	True	21961697	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6692	10.213.36.166	SIP	Registered	GB-SC3-DOOR4-SC337 Classroom +19200012296	+19200012296-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6699	10.210.64.127	SIP	Registered	GB-BT2-DOOR4-BT211 Classroom +19200012117	+19200012117-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B669B	10.214.12.10	SIP	Registered	GB-TC1-DOORT1-TC108F +19202729881	+19202729881-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B669F	10.211.22.30	SIP	Registered	GB-DO3-DOOR1-DO302 Courtesy +19200012138	+19200012138-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66A9	10.211.74.16	SIP	Registered	GB-MC1-DOOR15-MC108 CNC Lab +19200012432	+19200012432-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66AE	10.211.92.142	SIP	Registered	GB-HS2-DOOR17-HS220 Radiography Lab +91200012149	+19200012149-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66B2	10.212.12.135	SIP	Registered	GB-HS4-DOOR17-HS409C Classroom +19200012216	+19200012216-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66B8	10.224.12.140	SIP	Registered	MN-MN1-DOOR1-HS112C Sim Control Rm +17150013515	+17150013515-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66BD	10.210.62.128	SIP	Registered	GB-BT2-DOOR4-BT209 Classroom +19200012121	+19200012121-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66C1	10.229.12.13	SIP	Registered	SB-SB1-DOOR1-HS101 Nursing Classroom +19207464934	+19207464934-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66C5	10.224.14.135	SIP	Registered	MN-MN1-DOOR1-BT108 Photography Lab +17157323707	+17157323707-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66C6	10.213.42.4	SIP	Registered	GB-SC3-DOOR9-SC360B Classroom +19200012539	+19200012539-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66C7	10.213.36.153	SIP	Registered	GB-SC3-DOOR4-SC316 Classroom +19200012293	+19200012293-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66CB	10.211.32.129	SIP	Registered	GB-ET2-DOOR14-ET206 Classroom +19200012333	+19200012333-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66CD	10.210.92.143	SIP	Registered	GB-CC1-DOOR6-CC145 Classroom CC145 +19200012439	+19200012439-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66CE	10.211.82.18	SIP	Registered	GB-HS1-DOOR17-HS130 Classroom +19200012156	+19200012156-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66D3	10.211.94.128	SIP	Registered	GB-HS2-DOOR17-HS203 Dental Records +19200017505	+19200017505-Registered,+19204985433-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66D4	10.212.12.136	SIP	Registered	GB-HS4-DOOR17-HS409L Classroom +19200012264	+19200012264-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66D8	10.214.12.15	SIP	Registered	GB-TC1-DOORT1-TC108A Corridor +19200012811	+19200012811-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66DB	10.211.2.133	SIP	Registered	GB-CC2-DOOR7-CC212 Conf Rm +19202729251	+19202729251-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66DD	10.211.56.3	SIP	Registered	GB-AG2-DOOR16-AG205 Classroom +19200012290	+19200012290-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66E5	10.226.12.128	SIP	Registered	SI-LI1-LI102 Video Conf Rm +19207464973	+19207464973-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66E9	10.231.12.129	SIP	Registered	GB-UD1-UD111 Classroom +19202729895	+19202729895-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66EB	10.212.12.9	SIP	Registered	GB-HS4-DOOR17-HS409B Sim Class +19200012462	+19200012462-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66EF	10.210.92.138	SIP	Registered	GB-CC1-DOOR6-CC146 Classroom CC146 +19200012440	+19200012440-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66F0	10.212.52.129	SIP	Registered	GB-ET2-DOOR14-ET216 Classroom +19200012196	+19200012196-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66F6	10.213.32.128	SIP	Registered	GB-SC3-DOOR4-SC310 Classroom +19200012291	+19200012291-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66F7	10.212.12.137	SIP	Registered	GB-HS4-DOOR17-HS409F Classroom +19200012262	+19200012262-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66F9	10.210.82.131	SIP	Registered	GB-BT3-DOOR4-BT314B Classroom +19200012277	+19200012277-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66FB	10.213.32.129	SIP	Registered	GB-SC3-DOOR4-SC345 Classroom +19200012276	+19200012276-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66FC	10.211.72.2	SIP	Registered	GB-ET1-DOOR14-ET120 Classroom +19200012339	+19200012339-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B66FF	10.213.22.141	SIP	Registered	GB-SC2-DOOR9-SC240 Classroom +19200012419	+19200012419-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6705	10.212.72.128	SIP	Registered	GB-SC1-DOOR4-SC115 GCA Staff +19204986955	+19204986955-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6708	10.210.62.135	SIP	Registered	GB-BT2-DOOR4-BT230 Classroom +19200012128	+19200012128-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B670A	10.212.12.11	SIP	Registered	GB-HS4-DOOR17-HS409I Sim Class +19200012466	+19200012466-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B670E	10.210.62.127	SIP	Registered	GB-BT2-DOOR4-BT232 Classroom +19200012229	+19200012229-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6715	10.213.36.165	SIP	Registered	GB-SC3-DOOR4-SC322 Classroom +19200012201	+19200012201-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B671A	10.213.36.144	SIP	Registered	GB-SC3-DOOR4-SC324C Classroom +19200012411	+19200012411-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B671B	10.213.36.44	SIP	Registered	GB-SC3-DOOR4-SC314C GS Faculty +19200012801	+19200012801-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B671C	10.211.94.3	SIP	Registered	GB-HS2-DOOR17-HS207 +19202729439	+19202729439-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B671D	10.213.36.147	SIP	Registered	GB-SC3-DOOR4-SC330 Classroom +19200012252	+19200012252-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6721	10.213.32.5	SIP	Registered	GB-SC3-DOOR4-SC340 Classroom +19200012297	+19200012297-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6722	10.213.36.146	SIP	Registered	GB-SC3-DOOR4-SC329 Classroom +19200012251	+19200012251-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6728	10.211.2.19	SIP	Registered	GB-CC2-DOOR6-CC213 Conf Rm CC213 +192027293151	+19202729351-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B672B	10.211.2.129	SIP	Registered	GB-CC2-DOOR7-CC210 Conf Rm +19202729250	+19202729250-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B672C	10.212.2.140	SIP	Registered	GB-HS3-DOOR1-HS301A HS Adj Faculty +19204912681	+19204912681-Registered,+19202729464-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00082F1B6734	10.211.58.132	SIP	Registered	GB-AG1-DOOR16-AG103 Classroom +19200012354	+19200012354-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B673B	10.211.92.133	SIP	Registered	GB-HS2-DOOR17-HS203 Dental Records +19200017502	+19200017502-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B673C	10.229.22.132	SIP	Registered	SB-SB1-DOOR1-TE107 Classroom +19207464922	+19207464922-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B673D	10.229.12.134	SIP	Registered	SB-SB1-DOOR1-SC132 Classroom +19207464907	+19207464907-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6740	10.212.12.132	SIP	Registered	GB-HS4-DOOR17-HS408A Classroom +19202729255	+19202729255-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6743	10.214.22.4	SIP	Registered	GB-TC1-DOORT5-TC120 Auto Parts Counter (Left) +19204985471	+19204985471-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.214.22.129	Successful	
Phone	SEP00082F1B6746	10.214.22.130	SIP	Registered	GB-TC1-DOORT5-TC121A Auto Shop 2 +19204986814	+19204986814-Registered	1	Yes	True	19204986814	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B674D	10.229.12.135	SIP	Registered	SB-SB1-DOOR1-HS104 Classroom +19207464940	+19207464940-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B675B	10.213.36.39	SIP	Registered	GB-SC3-DOOR4-SC306 Classroom +19200012294	+19200012294-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B675F	10.221.12.10	SIP	Registered	AU-AU128 Classroom +17150031168	+17150031168-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6762	10.212.2.5	SIP	Registered	GB-HS3-DOOR1-HS301A Sim Class +19200012528	+19200012528-Registered,+19202729466-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00082F1B676C	10.231.12.5	SIP	Registered	GB-UD1-UD104 MultiPurpose Rm +19202729893	+19202729893-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B676F	10.210.82.10	SIP	Registered	GB-BT3-DOOR4-BT312 Classroom +19200012113	+19200012113-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6770	10.210.72.132	SIP	Registered	GB-BT3-DOOR4-BT324 Classroom +19200012171	+19200012171-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6771	10.224.32.129	SIP	Registered	MN-MN1-DOOR1-TE106 Metallurgy Lab +17150013506	+17150013506-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B677C	10.210.82.2	SIP	Registered	GB-BT3-DOOR4-BT302 Classroom +19200012114	+19200012114-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B677E	10.213.36.26	SIP	Registered	GB-SC3-DOOR4-SC332 Classroom +19200012282	+19200012282-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6780	10.213.84.9	SIP	Registered	GB-BT2-DOOR4-BT249 Classroom +19200012228	+19200012228-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6781	10.213.22.146	SIP	Registered	GB-SC2-DOOR9-SC240 Classroom +19200012479	+19200012479-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6785	10.214.12.12	SIP	Registered	GB-TC1-DOORT1-TC108H +19202729882	+19202729882-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6786	10.212.12.133	SIP	Registered	GB-HS4-DOOR17-HS409E Sim Class +19200012465	+19200012465-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6787	10.210.84.129	SIP	Registered	GB-BT3-DOOR4-BT307 Classroom +19200012242	+19200012242-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B6789	10.213.36.41	SIP	Registered	GB-SC3-DOOR4-SC335 Classroom SC335 +19200015393	+19200015393-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B678F	10.211.92.12	SIP	Registered	GB-HS2-DOOR17-HS216 Classroom HS216 +19200015310	+19200015310-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B67D5	10.214.12.135	SIP	Registered	GB-TC1-DOORT1-TC102 Corridor +19200012810	+19200012810-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B67EF	10.213.36.143	SIP	Registered	GB-SC3-DOOR4-SC336 Classroom SC336 +19200012418	+19200012418-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EBF	10.211.82.23	SIP	Registered	GB-HS1-DOOR17-HS110 Classroom +19202729223	+19200012232-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EC0	10.210.32.130	SIP	Registered	GB-BC1-DOOR13-BC107 Carpentry +19200012341	+19200012341-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EC5	10.211.92.132	SIP	Registered	GB-HS2-DOOR17-HS222 Classroom +19200012230	+19200012230-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EC7	10.223.12.133	SIP	Registered	LU-LU111 Video Conf  +19200041411	+19200041411-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EC9	10.222.12.127	SIP	Registered	CR-CR102 Lab +17150051262	+17150051262-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ECA	10.212.62.3	SIP	Registered	GB-PS-PS111 Classroom +19200012547	+19200012547-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ECD	10.212.2.133	SIP	Registered	GB-HS3-DOOR1-HS318 Classroom +19200012153	+19200012153-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ECE	10.211.52.14	SIP	Registered	GB-AG1-DOOR16-AG112 Classroom +19200012571	+19200012571-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ECF	10.211.56.131	SIP	Registered	GB-AG2-DOOR16-AG213 Classroom +19200012208	+19200012208-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ED4	10.211.82.146	SIP	Registered	GB-HS1-DOOR17-HS129 Classroom +19200012155	+19200012155-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ED5	10.221.12.7	SIP	Registered	AU-AU126 Classroom +17150031167	+17150031167-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9ED7	10.229.22.6	SIP	Registered	SB-SB1-DOOR1-SB119 Classroom +19207464946	+19207464946-Registered	1	Yes	True		sip78xx.10-2-1-12			Unknown	
Phone	SEP00082F1B9ED9	10.222.12.128	SIP	Registered	CR-CR105 Classroom +17150051265	+17150051265-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EDA	10.212.2.158	SIP	Registered	GB-HS3-DOOR1-HS304 Classroom +19200012151	+19200012151-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EDD	10.210.42.127	SIP	Registered	GB-BC1-DOOR12-BC121 Classroom +19200012348	+19200012348-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EE0	10.210.42.128	SIP	Registered	GB-BC1-DOOR13-BC110 Electrical Theory +19200012344	+19200012344-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EE1	10.221.12.130	SIP	Registered	AU-AU133 Classroom +17150031164	+17150031164-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EE3	10.229.12.128	SIP	Registered	SB-SB1-DOOR1-TE102E Touchdown +19207464931	+19207464931-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EE5	10.211.82.21	SIP	Registered	GB-HS1-DOOR17-HS117 Classroom +19200012233	+19200012233-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EE6	10.211.82.147	SIP	Registered	GB-HS1-DOOR17-HS116 Classroom +19200012235	+19200012235-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EEA	10.211.92.9	SIP	Registered	GB-HS2-DOOR17-HS203 Dental Records +19200017504	+19200017504-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EEC	10.211.62.127	SIP	Registered	GB-MC1-DOOR15-MC102 Adv Metal Fab Lab +19200012563	+19200012563-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1B9EF2	10.221.12.131	SIP	Registered	AU-AU124 Classroom +17150031165	+17150031165-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
